95,160.24207242497144
96,155.4604938616868
97,151.73877252905672
98,148.27758554758853
99,144.27849572302605
100,139.42368231960822
101,135.35439405068996
102,131.04515679477677
103,127.07843398240503
104,122.77622771592924
105,118.23623361792097
106,114.24410920220731
107,110.47769774166052
108,106.86196627262684
109,103.76251895877643
110,100.87399859800725
111,98.13656791869705
112,95.71468778688262
113,93.54133103781454
114,91.33768218886523
115,88.87041452256595
116,86.09830424903
117,83.35299203531717
118,80.44717664681589
119,77.59766042571131
120,74.63831857313954
121,71.10856751931463
122,67.52976763124816
123,64.26959547607245
124,59.98828147526965
125,56.7089998769753
126,53.88842420831417
127,51.29888739237811
128,49.05733960110081
129,46.79939445467406
130,45.08307626313206
131,43.42401657744901
132,41.9544427592733
133,40.85582696252052
134,39.90665742884219
135,38.863673217897876
136,37.83220836186464
137,37.00143692835792
138,36.21936749852094
139,35.47975160124108
140,34.88582725174434
141,34.29519285076928
142,33.77066597147064
143,33.2650271707979
144,32.886890895097594
145,32.447192049655506
146,32.00410710861128
147,31.562875695560823
148,31.34399600739007
149,31.097421645879365
150,31.06719947742791
151,30.711815611637817
152,30.35280786579968
153,29.9245275558379
154,29.414910129519
155,29.033662925863876
156,28.622747027836237
157,28.077280464181978
158,27.779362046303646
159,27.46169068117791
160,27.013365838338032
161,26.748986260180303
162,26.536932646409753
163,26.32905137492512
164,25.953675282757185
165,25.68268265938976
166,25.405977267977363
167,25.17594642831995
168,24.73253623865611
169,24.425793849544814
170,24.097713085799075
171,23.69593955936708
172,23.305097072375187
173,23.06160040824162
174,22.797958363264737
175,22.469615450524117
176,22.310553500020756
177,22.06386755613552
178,21.808801187520274
179,21.566195212845486
180,21.338950169544717
181,21.134628126346914
182,20.947813945108365
183,20.786870966269966
184,20.578133948615147
185,20.38585881542389
186,20.00878078383957
187,19.8452691623491
188,19.493710391703043
189,19.120036389434052
190,18.937688481368145
479,113.045478722945
480,109.62446017206332
481,107.36066165977066
482,104.09061701303682
483,101.41548629678054
484,98.41381751280305
485,95.13435311359437
486,91.81931491227756
487,89.32532977882896
488,86.29415395883875
489,83.13595654859975
490,79.95742867439738
491,76.69526662172281
492,74.08145126282771
493,71.471202352504
494,69.40172916707178
495,67.2642547955788
496,64.74033683010961
497,62.64040326081143
498,60.75655798056044
499,58.879514342156426
500,56.63509249797673
501,54.6501693617249
502,52.41230524466501
503,50.479116337146
504,48.30993766460807
505,45.98495729741122
506,44.11907249324198
507,42.259959473693144
508,40.51470228528314
509,38.707103078444796
510,37.269217475131796
511,35.73307636233
512,34.039124894067115
513,32.46608381594381
514,31.138551069116478
515,29.900798523363914
516,28.455948628327693
517,27.197652167972574
518,25.777275116014405
519,24.30435536483451
520,22.88778586680945
521,21.739196807147152
522,20.334782286089695
523,19.10829559013187
524,18.0407231874575
525,17.142083356735984
526,16.281401656689287
527,15.467708858604723
528,14.734213814730529
529,14.265714454586268
530,13.843347846052884
531,13.43556795261018
532,13.057308611238929
533,12.514590256242718
534,12.160551821952048
535,11.789704941469914
536,11.369371782633793
537,11.1447845109832
538,10.751217565478967
539,10.386078326799078
540,10.015241423137207
541,9.477237785669072
542,147.11110085285176
543,141.2983247052166
544,137.3800874984647
545,132.33621187775032
546,127.88329472918831
547,123.42952424399827
548,120.26183244950339
549,116.22913877417442
550,112.23562215401745
551,107.98153998246754
552,103.88009469803887
553,99.74038874341339
554,96.62234113435954
555,93.08592574346909
556,89.633295960317
557,86.51458668641128
558,84.03994570125049
559,80.71269270379385
560,77.75579185864247
561,75.86296458554473
562,73.67019368820944
563,71.89773277510393
564,68.90160479479597
565,67.02288149738044
566,65.5212110843133
567,65.44883663026872
568,64.04696073364097
569,61.96198661892388
570,58.402844397937706
571,56.145839608550354
572,53.76420393225607
573,50.654906270504796
574,48.27064917789261
575,44.87239496101713
576,41.86868196362935
577,39.121447319860955
578,36.553780584419954
579,34.60301181385899
580,32.298253913671616
581,30.562231049067606
582,28.931933083993954
583,27.429107543138752
584,26.071491477877686
585,24.679224334555602
586,23.51544832174938
587,22.670242747593836
588,21.928983290865606
589,21.517702576518644
590,21.216532828224892
591,20.806502000034204
592,20.200678766962156
593,20.12165678670901
594,20.12165678670901
595,20.031734914169483
596,19.932137087750785
597,19.902919118636923
598,19.736869845311073
599,19.736869845311073
600,19.736869845311073
601,19.736869845311073
602,19.736869845311073
603,19.736869845311073
604,19.736869845311073
605,19.736869845311073
606,19.736869845311073
607,19.702411813479834
608,19.702411813479834
609,19.702411813479834
610,19.54380905139772
611,19.248436368638078
612,19.018624442949474
613,18.77468683405726
614,18.562164805811758
615,18.29134609677964
616,18.21422299092251
617,18.124768795435802
618,18.124768795435802
619,18.12401484970831
620,18.07983196197783
621,18.07983196197783
622,18.07983196197783
623,18.07983196197783
624,18.07983196197783
625,18.052004054598545
626,18.01593789160874
627,17.89651672978022
628,17.76417433507907
629,17.671219052145737
630,17.611124966987273
631,17.547519327271107
632,17.52296975482958
633,17.444490580795883
634,17.395596791133723
635,17.290085051275124
636,17.26946613607592
637,17.19975414477158
638,17.14464693371979
639,17.14464693371979
640,17.130457535357422
641,17.070990656892096
642,17.00885189155834
643,17.00885189155834
644,17.00885189155834
645,16.985386433926763
646,16.882866420327144
647,16.844010625419557
648,16.824006580036084
649,16.824006580036084
650,16.824006580036084
651,16.824006580036084
652,16.824006580036084
653,16.824006580036084
654,16.824006580036084
655,16.824006580036084
656,16.824006580036084
657,16.824006580036084
658,16.824006580036084
659,16.824006580036084
660,16.824006580036084
661,16.824006580036084
662,16.824006580036084
663,16.824006580036084
664,16.824006580036084
665,16.824006580036084
666,16.824006580036084
667,16.824006580036084
668,16.824006580036084
669,16.824006580036084
670,16.824006580036084
671,16.824006580036084
672,16.824006580036084
673,16.824006580036084
674,16.824006580036084
675,16.824006580036084
676,16.824006580036084
677,16.824006580036084
678,16.824006580036084
679,16.824006580036084
680,16.824006580036084
681,16.824006580036084
682,16.824006580036084
683,16.824006580036084
684,16.824006580036084
685,16.824006580036084
686,16.824006580036084
687,16.824006580036084
688,16.824006580036084
689,16.824006580036084
690,16.824006580036084
691,16.824006580036084
692,16.824006580036084
693,16.824006580036084
694,16.824006580036084
695,16.824006580036084
696,16.824006580036084
697,16.824006580036084
698,16.824006580036084
699,16.824006580036084
700,16.824006580036084
701,16.824006580036084
702,16.824006580036084
703,16.824006580036084
704,16.824006580036084
705,16.824006580036084
706,16.824006580036084
707,16.824006580036084
708,16.824006580036084
709,16.824006580036084
710,16.824006580036084
711,16.824006580036084
712,16.824006580036084
713,16.824006580036084
714,16.824006580036084
715,16.824006580036084
716,16.824006580036084
717,16.81325109120886
718,16.760748374172504
719,16.687025549858934
720,16.458274361714
721,16.40045051540691
722,16.268349744977417
723,16.111479584332297
724,16.006335052048275
725,15.940968099966996
726,15.876580457367977
727,15.846819424593464
728,15.774694685901672
729,15.70636249253212
730,15.568004284852504
731,15.434439455938891
732,15.299188932916373
733,15.262499913378695
831,91.26856286693261
832,86.8695226723
833,85.75921173131228
834,82.58686932482493
835,79.93629618121693
836,75.60391507058279
837,70.65348998572908
838,65.94917828710534
839,62.308149663968756
840,59.30721571326803
841,56.03114432148297
842,53.71790119564498
843,50.77710256154658
844,47.954874616144025
845,45.3346898769175
846,42.686524284285696
847,40.463624596846174
848,38.190145120010165
849,35.826673459564795
850,34.02657106534492
851,32.33665038660515
852,30.499926183652292
853,28.90020995375943
854,27.46911818612685
855,26.153929560217847
856,24.86806338497145
857,23.893659526208452
858,23.028886341799424
859,21.89269848943026
860,21.22180697163427
861,20.471487462880706
862,19.80368385148247
863,19.25677208380725
864,18.761137631326136
865,18.337460414331357
866,17.890093891977955
867,17.34483643560242
868,16.888011905475093
869,16.46706227980655
870,16.086091438153115
871,15.872574331328396
872,15.519802795948046
873,15.237312080013508
874,14.703316673396452
875,14.288067397463957
876,133.11058435276954
877,128.47201257988584
878,123.23876057333091
